 1.3476577E-01  7.5101946E+08
 1.4288907E-01  6.3203827E+08
 1.5101238E-01  5.2113850E+08
 1.5913567E-01  4.3189184E+08
 1.6725898E-01  3.5907530E+08
 1.7538227E-01  3.0322093E+08
 1.8350556E-01  2.5784494E+08
 1.9162887E-01  2.1900774E+08
 1.9975217E-01  1.8910514E+08
 2.0787546E-01  1.6382483E+08
 2.1599877E-01  1.4221744E+08
 2.2412208E-01  1.2461942E+08
 2.3224537E-01  1.0898352E+08
 2.4036866E-01  9.7127736E+07
 2.4849197E-01  8.7274560E+07
 2.5661528E-01  7.8974720E+07
 2.6473856E-01  7.2625144E+07
 2.7286187E-01  6.8182056E+07
 2.8098518E-01  6.4739728E+07
 2.8910846E-01  6.2548220E+07
 2.9723176E-01  5.9373688E+07
 3.0535507E-01  5.5562240E+07
 3.1347835E-01  5.1373224E+07
 3.2160169E-01  4.6894496E+07
 3.2972497E-01  4.3173324E+07
 3.3784828E-01  4.0192272E+07
 3.4597158E-01  3.7867660E+07
 3.5409486E-01  3.6530148E+07
 3.6221817E-01  3.5386368E+07
 3.7034148E-01  3.5209396E+07
 3.7846476E-01  3.5214688E+07
 3.8658810E-01  3.5508072E+07
 3.9471138E-01  3.5898236E+07
 4.0283465E-01  3.7296612E+07
 4.1095799E-01  3.8846136E+07
 4.1908127E-01  4.0043932E+07
 4.2720455E-01  4.2173068E+07
 4.3532789E-01  4.5314032E+07
 4.4345117E-01  4.9155500E+07
 4.5157444E-01  5.4986692E+07
 4.5969778E-01  6.2910692E+07
 4.6782106E-01  7.3828360E+07
 4.7594440E-01  8.8932496E+07
 4.8406768E-01  1.0400476E+08
 4.9219096E-01  1.1702813E+08
 5.0031430E-01  1.2773113E+08
 5.0843757E-01  1.4040382E+08
 5.1656085E-01  1.5696267E+08
 5.2468419E-01  1.7450682E+08
 5.3280747E-01  1.9152141E+08
 5.4093075E-01  2.0687419E+08
 5.4905409E-01  2.2183142E+08
 5.5717736E-01  2.3635808E+08
 5.6530064E-01  2.4528741E+08
 5.7342398E-01  2.3476550E+08
 5.8154726E-01  2.0579234E+08
 5.8967060E-01  1.7016029E+08
 5.9779388E-01  1.3654062E+08
 6.0591716E-01  1.0836798E+08
 6.1404049E-01  8.7087880E+07
 6.2216377E-01  7.1214320E+07
 6.3028705E-01  5.9623400E+07
 6.3841033E-01  5.1203920E+07
 6.4653367E-01  4.4592696E+07
 6.5465695E-01  3.9301268E+07
 6.6278028E-01  3.5131972E+07
 6.7090356E-01  3.1651722E+07
 6.7902684E-01  2.8791674E+07
 6.8715018E-01  2.6148812E+07
 6.9527346E-01  2.4180956E+07
 7.0339674E-01  2.2753468E+07
 7.1152008E-01  2.1214734E+07
 7.1964335E-01  1.9826770E+07
 7.2776663E-01  1.8898646E+07
 7.3588997E-01  1.7738492E+07
 7.4401325E-01  1.6800174E+07
 7.5213653E-01  1.6301372E+07
 7.6025987E-01  1.5660093E+07
 7.6838315E-01  1.5109651E+07
 7.7650648E-01  1.4611071E+07
 7.8462976E-01  1.4408010E+07
 7.9275304E-01  1.4113160E+07
 8.0087638E-01  1.4009535E+07
 8.0899966E-01  1.4028140E+07
 8.1712294E-01  1.3893816E+07
 8.2524627E-01  1.3859284E+07
 8.3336955E-01  1.3791421E+07
 8.4149283E-01  1.3857046E+07
 8.4961617E-01  1.4088108E+07
 8.5773945E-01  1.4290654E+07
 8.6586279E-01  1.4256508E+07
 8.7398607E-01  1.4305753E+07
 8.8210934E-01  1.4477495E+07
 8.9023268E-01  1.4510049E+07
 8.9835596E-01  1.4423249E+07
 9.0647924E-01  1.4092174E+07
 9.1460258E-01  1.3813689E+07
 9.2272586E-01  1.3658437E+07
 9.3084913E-01  1.3386766E+07
 9.3897247E-01  1.3283745E+07
 9.4709575E-01  1.3163655E+07
 9.5521903E-01  1.2980021E+07
 9.6334237E-01  1.2639272E+07
 9.7146565E-01  1.2347229E+07
 9.7958899E-01  1.2118705E+07
 9.8771226E-01  1.1962621E+07
 9.9583554E-01  1.2005761E+07
 1.0039589E+00  1.1992527E+07
 1.0120822E+00  1.2100598E+07
 1.0202055E+00  1.1828676E+07
 1.0283288E+00  1.1279521E+07
 1.0364521E+00  1.0645997E+07
 1.0445753E+00  1.0015329E+07
 1.0526987E+00  9.5147040E+06
 1.0608220E+00  9.0795070E+06
 1.0689453E+00  8.6780520E+06
 1.0770686E+00  8.4941760E+06
 1.0851918E+00  8.2512030E+06
 1.0933152E+00  8.1426910E+06
 1.1014385E+00  7.9826540E+06
 1.1095618E+00  7.8716885E+06
 1.1176851E+00  7.7053635E+06
 1.1258084E+00  7.6464230E+06
 1.1339318E+00  7.6074185E+06
 1.1420550E+00  7.4995315E+06
 1.1501783E+00  7.3634090E+06
 1.1583016E+00  7.3669495E+06
 1.1664249E+00  7.3271985E+06
 1.1745483E+00  7.4037155E+06
 1.1826715E+00  7.3662550E+06
 1.1907948E+00  7.4408540E+06
 1.1989181E+00  7.4826320E+06
 1.2070414E+00  7.4820975E+06
 1.2151647E+00  7.5257410E+06
 1.2232881E+00  7.5881965E+06
 1.2314113E+00  7.6583115E+06
 1.2395346E+00  7.6779130E+06
 1.2476579E+00  7.8215220E+06
 1.2557812E+00  7.9245470E+06
 1.2639046E+00  8.0704930E+06
 1.2720279E+00  8.2183780E+06
 1.2801511E+00  8.4164690E+06
 1.2882744E+00  8.6448270E+06
 1.2963977E+00  8.6086350E+06
 1.3045210E+00  8.5568600E+06
 1.3126444E+00  8.6213740E+06
 1.3207676E+00  8.5592710E+06
 1.3288909E+00  8.5677520E+06
 1.3370142E+00  8.4771170E+06
 1.3451375E+00  8.3908760E+06
 1.3532609E+00  8.2517555E+06
 1.3613842E+00  8.1664540E+06
 1.3695074E+00  8.0798620E+06
 1.3776307E+00  7.9267075E+06
 1.3857540E+00  7.8442950E+06
 1.3938773E+00  7.8148350E+06
 1.4020007E+00  7.8126180E+06
 1.4101239E+00  7.8247150E+06
 1.4182472E+00  7.7397630E+06
 1.4263705E+00  7.7094510E+06
 1.4344938E+00  7.6689420E+06
 1.4426172E+00  7.5947250E+06
 1.4507405E+00  7.5545130E+06
 1.4588637E+00  7.5199805E+06
 1.4669870E+00  7.4849175E+06
 1.4751103E+00  7.4829995E+06
 1.4832336E+00  7.4218270E+06
 1.4913570E+00  7.3681975E+06
 1.4994802E+00  7.2815430E+06
 1.5076035E+00  7.2370815E+06
 1.5157268E+00  7.1652940E+06
 1.5238501E+00  7.1221120E+06
 1.5319734E+00  7.0590995E+06
 1.5400968E+00  6.9682705E+06
 1.5482200E+00  6.8921205E+06
 1.5563433E+00  6.8056485E+06
 1.5644666E+00  6.7126315E+06
 1.5725899E+00  6.5584625E+06
 1.5807133E+00  6.4426190E+06
 1.5888366E+00  6.3403285E+06
 1.5969598E+00  6.2878690E+06
 1.6050831E+00  6.1145100E+06
 1.6132064E+00  5.9674950E+06
 1.6213297E+00  5.8914195E+06
 1.6294531E+00  5.8911385E+06
 1.6375763E+00  5.8203045E+06
 1.6456996E+00  5.7916125E+06
 1.6538229E+00  5.7248570E+06
 1.6619462E+00  5.6677270E+06
 1.6700696E+00  5.6908800E+06
 1.6781929E+00  5.6070295E+06
 1.6863161E+00  5.5089460E+06
 1.6944394E+00  5.5128210E+06
 1.7025627E+00  5.4744325E+06
 1.7106860E+00  5.4433610E+06
